transition_date,transition_hour,line,transfer_type,number_of_passage,number_of_passenger,product_kind,transaction_type_desc,town,line_name,station_poi_desc_cd
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,PENDIK,M4,PENDIK (DOGU)
2024-09-22,0,EMINONU-ALIBEYKOY,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,FATIH,T5,CEP OTOGAR
2024-09-22,0,YENIKAPI - HACIOSMAN,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,FATIH,M2,HALIC GUNEY
2024-09-22,0,KABATAS-MAHMUTBEY,Aktarma,1,1,TAM,Tam Aktarma,,M7,MECIDIYEKOY BATI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,FATIH,MARMARAY,YENIKAPI-3
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,MARMARAY,FENERYOLU
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Tam Kontur,ESENLER,M1,TERAZIDERE
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Tam Kontur,KADIKOY,MARMARAY,SUADIYE
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,M1,ATAKOY
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Tam Kontur,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-22,0,TAKSIM - KABATAS,Normal,4,1,TAM,Tam Kontur,BEYOGLU,F1,KABATAS
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Tam Kontur,FATIH,T1,AKSARAY
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,KADIKOY,MARMARAY,BOSTANCI-2
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,TAM,Tam Kontur,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KAGITHANE,M2,4 LEVENT 2 GUNEY
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,2,1,TAM,Tam Kontur,BASAKSEHIR,M3,SEHIR HASTANESI
2024-09-22,0,HALKALI - GEBZE,Normal,4,4,TAM,Tam Kontur,FATIH,MARMARAY,SIRKECI-1
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,UMRANIYE,M5,IMAM HATIP LISESI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,MARMARAY,SIRKECI-1
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M1,ULUBATLI
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,2,1,TAM,Tam Kontur,USKUDAR,M5,ALTUNIZADE 1
2024-09-22,0,KABATAS-BAGCILAR,Normal,4,3,TAM,Tam Kontur,FATIH,T1,SIRKECI
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Abonman,FATIH,M1,AKSARAY
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,MARMARAY,SIRKECI-1
2024-09-22,0,HALKALI - GEBZE,Normal,4,3,TAM,Tam Kontur,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,HALKALI - GEBZE,Normal,2,2,TAM,Tam Kontur,KADIKOY,MARMARAY,AYRILIKCESMESI
2024-09-22,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,2,2,TAM,Tam Kontur,EYUPSULTAN,TCDD-GH,GOKTURK
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,SANCAKTEPE,M5,SARIGAZI
2024-09-22,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,1,1,TAM,Tam Aktarma,BASAKSEHIR,M3,SEHIR HASTANESI
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Tam Kontur,KADIKOY,MARMARAY,SOGUTLUCESME
2024-09-22,0,HALKALI - GEBZE,Normal,2,2,INDIRIMLI1,Indirimli Abonman,USKUDAR,MARMARAY,USKUDAR-2
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,USKUDAR,M5,ALTUNIZADE 1
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,T1,SULTANAHMET
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M4,UNALAN
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,KADIKOY,MARMARAY,FENERYOLU
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,M1,BAKIRKOY
2024-09-22,0,YENIKAPI - HACIOSMAN,Normal,7,6,TAM,Tam Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Kontur,GAZIOSMANPASA,T4,BEREC
2024-09-22,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,BULGURLU
2024-09-22,0,YENIKAPI - HACIOSMAN,Aktarma,1,1,TAM,Tam Aktarma,FATIH,M2,HALIC KUZEY
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Tam Kontur,FATIH,M1,ULUBATLI
2024-09-22,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Tam Kontur,USKUDAR,MARMARAY,USKUDAR-1
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,TAM,Tam Kontur,MALTEPE,M4,MALTEPE
2024-09-22,0,USKUDAR-CEKMEKOY,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,USKUDAR,M5,USKUDAR 2
2024-09-22,0,TOPKAPI-HABIBLER,Normal,2,2,INDIRIMLI1,Indirimli Abonman,EYUPSULTAN,T4,SEHITLIK
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Tam Kontur,KADIKOY,MARMARAY,BOSTANCI-1
2024-09-22,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,TUZLA,MARMARAY,TUZLA
2024-09-22,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M4,UNALAN
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Kontur,GAZIOSMANPASA,T4,ALI FUAT BASGIL
2024-09-22,0,HALKALI - GEBZE,Normal,2,2,TAM,Tam Kontur,BAKIRKOY,MARMARAY,BAKIRKOY-2
2024-09-22,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAYRAMPASA,M1,OTOGAR 1
2024-09-22,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,GAZIOSMANPASA,T4,KARADENIZ MAHALLESI
2024-09-22,23,BAHARIYE-OLIMPIYAT,Normal,1,1,GIRIS_CIKIS,Tam Kontur,KUCUKCEKMECE,M9,M9 IKITELLI SANAYI
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,3,3,TAM,Tam Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-23,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BESIKTAS,M7,M7 YILDIZ 1
2024-09-23,0,BAHARIYE-OLIMPIYAT,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,M9,M9 YENIBOSNA
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,PENDIK,MARMARAY,TERSANE-2
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,2,1,TAM,Tam Kontur,SISLI,M2,OSMANBEY 2 GUNEY
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Tam Kontur,UMRANIYE,M5,YAMANEVLER
2024-09-23,0,KABATAS-BAGCILAR,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-23,0,TOPKAPI-HABIBLER,Normal,1,1,UCRETSIZ,Ucretsiz,ESENLER,T4,CUMHURIYET
2024-09-23,0,TOPKAPI-HABIBLER,Normal,1,1,INDIRIMLI1,Indirimli Abonman,GAZIOSMANPASA,T4,BEREC
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,2,2,TAM,Tam Kontur,USKUDAR,M5,USKUDAR 2
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M1,AKSARAY
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,TAM,Tam Kontur,USKUDAR,M4,UNALAN
2024-09-23,0,BAHARIYE-OLIMPIYAT,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KUCUKCEKMECE,M9,MASKO
2024-09-23,0,KABATAS-MAHMUTBEY,Normal,1,1,TAM,Tam Abonman,,M7,ALIBEYKOY DOGU
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,2,2,TAM,Tam Kontur,BEYOGLU,M2,SISHANE KUZEY
2024-09-23,0,KABATAS-BAGCILAR,Normal,2,2,INDIRIMLI1,Indirimli Abonman,FATIH,T1,SIRKECI
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,FATIH,M1,AKSARAY 1
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,MARMARAY,ZEYTINBURNU
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,USKUDAR,M5,USKUDAR 1
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,2,2,INDIRIMLI1,Indirimli Abonman,ESENLER,M1,TERAZIDERE
2024-09-23,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,T4,TOPKAPI
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,USKUDAR,M5,UMRANIYE
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Tam Kontur,ESENLER,M1,MENDERES
2024-09-23,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,2,1,TAM,TekliBilet Tarifeli,BESIKTAS,TCDD-GH,GAYRETTEPE
2024-09-23,0,YENIKAPI - HAVALIMANI,Aktarma,1,1,TAM,Tam Aktarma,FATIH,M1,YENIKAPI
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,M1,ATAKOY
2024-09-23,0,USKUDAR-CEKMEKOY,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,UMRANIYE,M5,NECIP FAZIL
2024-09-23,0,TOPKAPI-HABIBLER,Normal,2,2,TAM,Tam Kontur,GAZIOSMANPASA,T4,ALI FUAT BASGIL
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,2,2,TAM,Tam Kontur,FATIH,M1,AKSARAY
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,SISLI,M2,SISLI 2 KUZEY
2024-09-23,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,1,1,UCRETSIZ,Ucretsiz,BESIKTAS,TCDD-GH,GAYRETTEPE
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAYRAMPASA,M1,OTOGAR 1
2024-09-23,0,HALKALI - GEBZE,Normal,2,2,TAM,Tam Kontur,KARTAL,MARMARAY,KARTAL
2024-09-23,0,USKUDAR-CEKMEKOY,Aktarma,1,1,TAM,Tam Aktarma,USKUDAR,M5,USKUDAR 1
2024-09-23,0,YENIKAPI - HAVALIMANI,Aktarma,1,1,TAM,Tam Aktarma,BAYRAMPASA,M1,OTOGAR
2024-09-23,0,BAHARIYE-OLIMPIYAT,Normal,1,1,GIRIS_CIKIS,Tam Kontur,KUCUKCEKMECE,M9,M9 IKITELLI SANAYI
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Kontur,SISLI,M2,LEVENT 2 KUZEY
2024-09-23,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,BEYAZIT
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,BULGURLU
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Tam Kontur,SISLI,M2,LEVENT 2 KUZEY
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,M4,KADIKOY (DOGU)
2024-09-23,0,KABATAS-BAGCILAR,Normal,3,3,TAM,Tam Kontur,FATIH,T1,SIRKECI
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,MARMARAY,BAKIRKOY-1
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,UMRANIYE,M5,IMAM HATIP LISESI
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAYRAMPASA,M1,OTOGAR
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,FATIH,MARMARAY,YENIKAPI-2
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,MARMARAY,FLORYA AQUA
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,FATIH,MARMARAY,YENIKAPI-1
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,FATIH,M2,YENIKAPI KUZEY
2024-09-23,0,KABATAS-BAGCILAR,Aktarma,1,1,INDIRIMLI2,Indirimli Tip 2 Aktarma,ZEYTINBURNU,T1,ATATURK OGRENCI YURDU
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,BAKIRKOY,M3,INCIRLI
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,TAM,Tam Abonman,BAGCILAR,M3,KIRAZLI
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,TAM,Tam Kontur,UMRANIYE,M5,DUDULLU
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BAYRAMPASA,M1,OTOGAR 1
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SISLI,M2,SISLI 2 KUZEY
2024-09-23,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-23,0,YENIKAPI - HAVALIMANI,Aktarma,1,1,TAM,Tam Aktarma,BAKIRKOY,M1,ZEYTINBURNU
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,TAM,Tam Kontur,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-23,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,YUSUFPASA
2024-09-23,0,KADIKOY-KARTAL,Normal,2,2,INDIRIMLI1,Indirimli Abonman,PENDIK,M4,PENDIK (DOGU)
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,ALTUNIZADE 1
2024-09-23,0,KABATAS-BAGCILAR,Aktarma,1,1,TAM,Tam Aktarma,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,KISIKLI
2024-09-23,0,KABATAS-BAGCILAR,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SISLI,M2,OSMANBEY KUZEY
2024-09-23,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,2,2,INDIRIMLI1,Indirimli Kontur,EYUPSULTAN,TCDD-GH,GOKTURK
2024-09-23,0,KABATAS-BAGCILAR,Aktarma,1,1,TAM,Tam Aktarma,FATIH,T1,AKSARAY
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,2,1,INDIRIMLI1,Tam Kontur,FATIH,M2,YENIKAPI KUZEY
2024-09-23,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Tam Kontur,BEYOGLU,T1,KARAKOY
2024-09-23,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,T1,YUSUFPASA
2024-09-23,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,,M7,TEKSTILKENT
2024-09-23,0,KABATAS-BAGCILAR,Normal,2,1,TAM,Tam Kontur,BEYOGLU,T1,KARAKOY
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,FATIH,M1,YENIKAPI
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KUCUKCEKMECE,MARMARAY,KUCUKCEKMECE
2024-09-23,0,KADIKOY-KARTAL,Aktarma,1,1,TAM,Tam Aktarma,KARTAL,M4,KARTAL (DOGU)
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,TAM,Tam Abonman,GUNGOREN,M3,MAHMUTBEY M7 HOL 3
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,TAM,Tam Abonman,USKUDAR,M4,GOZTEPE
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,TAM,Tam Kontur,BAGCILAR,M3,HAZNEDAR
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,2,2,INDIRIMLI1,Indirimli Abonman,BAGCILAR,M3,KAYASEHIR MERKEZ
2024-09-23,0,YENIKAPI - HACIOSMAN,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,SISLI,M2,GAYRETTEPE
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,2,2,INDIRIMLI1,Indirimli Abonman,GUNGOREN,M1,MERTER
2024-09-23,0,YENIKAPI - HACIOSMAN,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,SISLI,M2,LEVENT GUNEY
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,2,2,TAM,Tam Kontur,BAYRAMPASA,M1,OTOGAR
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,M1,ZEYTINBURNU
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,MARMARAY,YENIKAPI-2
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Tam Kontur,BAYRAMPASA,M1,OTOGAR 1
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,MARMARAY,YESILKOY
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,MALTEPE,M4,KUCUKYALI
2024-09-23,0,KABATAS-BAGCILAR,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,T1,ZEYTINBURNU 2
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,1,1,TAM,Tam Aktarma,GUNGOREN,M3,MAHMUTBEY M7 HOL 4
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,TAM,Tam Kontur,PENDIK,M4,TAVSANTEPE (DOGU)
2024-09-23,0,TOPKAPI-HABIBLER,Normal,1,1,TAM,Tam Abonman,EYUPSULTAN,T4,SEHITLIK
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Kontur,MALTEPE,MARMARAY,SUREYYA PLAJI
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,BAGCILAR,M1,UCYUZLU
2024-09-23,0,KADIKOY-KARTAL,Normal,2,2,INDIRIMLI1,Indirimli Kontur,PENDIK,M4,PENDIK (DOGU)
2024-09-23,0,GAYRETTEPE-ISTANBUL YENI HAVALIMA,Normal,2,2,TAM,Tam Kontur,BESIKTAS,TCDD-GH,GAYRETTEPE
2024-09-23,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,TAM,Tam Kontur,BAGCILAR,M3,KAYASEHIR MERKEZ
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,2,2,INDIRIMLI1,Indirimli Abonman,USKUDAR,M5,USKUDAR 1
2024-09-23,0,KADIKOY-KARTAL,Normal,1,1,TAM,Tam Kontur,PENDIK,M4,SABIHA GOKCEN HAVALIMANI
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M2,YENIKAPI KUZEY
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,MARMARAY,ATAKOY
2024-09-23,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,UMRANIYE,M5,CARSI
2024-09-23,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Tam Kontur,,M7,KAGITHANE BATI
2024-09-23,0,EMINONU-ALIBEYKOY,Normal,1,1,INDIRIMLI1,Tam Kontur,FATIH,T5,FENER
2024-09-23,0,KABATAS-BAGCILAR,Normal,3,2,TAM,Tam Kontur,FATIH,T1,AKSARAY
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,BAYRAMPASA,M1,KARTALTEPE
2024-09-23,0,YENIKAPI - HAVALIMANI,Normal,3,1,TAM,Tam Kontur,BAKIRKOY,M1,ZEYTINBURNU
2024-09-23,0,HALKALI - GEBZE,Normal,1,1,TAM,Tam Kontur,ZEYTINBURNU,MARMARAY,ZEYTINBURNU
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,6,4,TAM,Tam Kontur,SISLI,M2,OSMANBEY KUZEY
2024-09-23,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SISLI,M2,GAYRETTEPE
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,SISLI,M2,OSMANBEY KUZEY
2024-09-24,0,KABATAS-BAGCILAR,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,ZEYTINBURNU,T1,ATATURK OGRENCI YURDU
2024-09-24,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,UMRANIYE,M5,IHLAMURKUYU
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,2,2,TAM,Tam Kontur,FATIH,M2,VEZNECILER GUNEY
2024-09-24,0,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,AKSARAY
2024-09-24,0,YENIKAPI - HAVALIMANI,Aktarma,1,1,TAM,Tam Aktarma,BAKIRKOY,M1,ATAKOY
2024-09-24,0,KABATAS-BAGCILAR,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,T1,FINDIKZADE
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,1,1,TAM,Tam Kontur,SISLI,M2,SISLI GUNEY
2024-09-24,0,KADIKOY-KARTAL,Normal,1,1,INDIRIMLI1,Indirimli Kontur,MALTEPE,M4,HUZUREVI
2024-09-24,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Tam Kontur,USKUDAR,M5,USKUDAR 1
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BEYOGLU,M2,SISHANE KUZEY
2024-09-24,0,BAHARIYE-OLIMPIYAT,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KUCUKCEKMECE,M9,M9 IKITELLI SANAYI
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,3,3,INDIRIMLI1,Indirimli Abonman,BEYOGLU,M2,TAKSIM GUNEY
2024-09-24,0,TOPKAPI-HABIBLER,Aktarma,2,2,TAM,Tam Aktarma,EYUPSULTAN,T4,SEHITLIK
2024-09-24,0,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,MALTEPE,MARMARAY,MALTEPE
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,3,3,TAM,Tam Kontur,FATIH,M2,YENIKAPI GUNEY
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,1,1,UCRETSIZ,Tam Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-24,0,KIRAZLI-BASAKSEHIR/METROKENT,Aktarma,2,2,TAM,Tam Aktarma,GUNGOREN,M3,MAHMUTBEY M7 HOL 4
2024-09-24,0,YENIKAPI - HAVALIMANI,Normal,1,1,INDIRIMLI1,Indirimli Abonman,FATIH,M1,AKSARAY
2024-09-24,0,KIRAZLI-BASAKSEHIR/METROKENT,Normal,1,1,TAM,Tam Kontur,GUNGOREN,M3,MAHMUTBEY M7 HOL 4
2024-09-24,0,TOPKAPI-HABIBLER,Normal,1,1,UCRETSIZ,Ucretsiz,EYUPSULTAN,T4,RAMI
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,3,1,TAM,Tam Kontur,SARIYER,M2,HACIOSMAN
2024-09-24,0,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,UMRANIYE,M5,IMAM HATIP LISESI
2024-09-24,0,KADIKOY-KARTAL,Aktarma,1,1,TAM,Tam Aktarma,KADIKOY,M4,YENISAHRA
2024-09-24,0,YENIKAPI - HAVALIMANI,Normal,1,1,TAM,Tam Kontur,FATIH,M1,AKSARAY 1
2024-09-24,0,KADIKOY-KARTAL,Aktarma,1,1,TAM,Tam Aktarma,KADIKOY,M4,AYRILIKCESME
2024-09-24,0,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BEYOGLU,M2,TAKSIM GUNEY
2024-09-24,0,KABATAS-MAHMUTBEY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,,M7,ALIBEYKOY BATI
